question,answer,french_question
"An auto shop has a part that Clark needs for $80. Clark buys 7 of them and got a discount. If Clark only had to pay $439, how much was the discount?","What would the full cost of the parts be? ** Originally the car parts would be a total of 80*7 = <<80*7=560>>560 dollars.
How much was the discount? ** Clark got a discount for 560-439 = <<560-439=121>>121 dollars.
#### 121","Une boutique d'auto a une partie dont Clark a besoin pour 80 $. Clark en achète 7 et a obtenu une remise. Si Clark n'avait qu'à payer 439 $, combien était la remise?"
Kylie makes 10 beaded necklaces on Monday and 2 beaded necklaces on Tuesday. Then Kylie makes 5 beaded bracelets and 7 beaded earrings on Wednesday. 20 beads are needed to make one beaded necklace. 10 beads are needed to make one beaded bracelet. 5 beads are needed to make one beaded earring. How many beads does Kylie use in total to make her jewelry?,"How many beaded necklaces does Kylie make? ** Kylie makes 10 + 2 = <<10+2=12>>12 beaded necklaces
How many beads are used for the necklaces? ** The number of beads used for the necklaces is 12 * 20 = <<12*20=240>>240 beads
How many beads are used for the bracelets? ** The number of beads used for the bracelets is 5 * 10 = <<5*10=50>>50 beads
How many beads are used for the earrings? ** The number of beads used for the earrings is 7 * 5 = <<7*5=35>>35 beads
How many beads does Kylie use in total to make her jewelry? ** The total number of beads used is 240 + 50 + 35 = <<240+50+35=325>>325 beads
#### 325","Kylie fabrique 10 colliers perlés le lundi et 2 colliers perlés mardi. Ensuite, Kylie fabrique 5 bracelets perlés et 7 boucles d'oreilles perlées mercredi. 20 perles sont nécessaires pour fabriquer un collier perlé. 10 perles sont nécessaires pour fabriquer un bracelet perlé. 5 perles sont nécessaires pour faire une boucle d'oreille perlée. Combien de perles Kylie utilise-t-elle au total pour faire ses bijoux?"
"Nick has 35 quarters.  2/5 of the quarters are state quarters, and 50 percent of the state quarters are Pennsylvania.  How many Pennsylvania state quarters does Nick have?","How many state quarters does Nick have? ** State quarters:35(2/5)=14 quarters
How many Pennsylvania state quarters does Nick have? ** Pennsylvania:14(.50)=7 quarters
#### 7",Nick a 35 trimestres.  2/5 des quartiers sont des quartiers de l'État et 50% des trimestres d'État sont en Pennsylvanie.  Combien de quartiers de l'État de Pennsylvanie a-t-il?
"Henrietta is repainting her house. The walls in the living room take up 600 square feet. She has three bedrooms. The walls in each bedroom take up 400 square feet. If one gallon of paint can cover 600 square feet, how many gallons of paint does Henrietta need to paint her house?","How many square feet are in the three bedrooms? ** The total square footage from the three bedrooms is 3 * 400 = <<3*400=1200>>1200 square feet.
How many square feet are in the house? ** The total square footage of the house is 1200 + 600 = <<1200+600=1800>>1800 square feet
How many gallons of paint does Henrietta need to paint her house? ** Henrietta needs 1800 / 600 = <<1800/600=3>>3 gallons of paint
#### 3","Henrietta reprend sa maison. Les murs du salon occupent 600 pieds carrés. Elle a trois chambres. Les murs de chaque chambre occupent 400 pieds carrés. Si un gallon de peinture peut couvrir 600 pieds carrés, combien de gallons de peinture Henrietta a-t-il besoin pour peindre sa maison?"
"The math questions in a contest are divided into three rounds: easy, average, and hard. There are corresponding points given for each round. That is 2, 3, and 5 points for every correct answer in the easy, average, and hard rounds, respectively. Suppose Kim got 6 correct answers in the easy; 2 correct answers in the average; and 4 correct answers in the difficult round, what are her total points in the contest?","How many points did Kim get in the easy round? ** Kim got 6 points/round x 2 round = <<6*2=12>>12 points in the easy round.
How many points did Kim get in the average round? ** She got 2 points/round x 3 rounds = <<2*3=6>>6 points in the average round.
How many points did Kim get in the difficult round? ** She got 4 points/round x 5 rounds = <<4*5=20>>20 points in the difficult round.
What is Kim's total points? ** So her total points is 12 points + 6 points + 20 points = <<12+6+20=38>>38 points.
#### 38","Les questions mathématiques dans un concours sont divisées en trois tours: facile, moyenne et difficile. Il y a des points correspondants donnés pour chaque tour. C'est 2, 3 et 5 points pour chaque bonne réponse dans les tours faciles, moyens et dures, respectivement. Supposons que Kim ait obtenu 6 bonnes réponses dans le facile; 2 réponses correctes en moyenne; Et 4 réponses correctes dans le tour difficile, quels sont ses points totaux dans le concours?"
The perimeter of a square-shaped piece of paper is 20 cm shorter than the height of a computer screen. How many cm is the height of the screen if the side of the square paper is 20 cm?,"How many cm is the perimeter of the square paper? ** The perimeter of a square is found by 4*side, which means the square paper has a perimeter of 4*20 = <<4*20=80>>80
How many cm is the height of the computer screen? ** Since the perimeter of the square is 20 cm shorter than the height of the computer screen, the height of the computer screen is 20+80 = <<20+80=100>>100cm.
#### 100",Le périmètre d'un morceau de papier en forme carré est 20 cm plus court que la hauteur d'un écran d'ordinateur. Combien de cm est la hauteur de l'écran si le côté du papier carré est de 20 cm?
"Tony wants to build the longest rope he possibly can, so he collects all the rope in his home. He finds an 8-foot rope, a 20-foot rope, three 2 foot ropes, and a 7-foot rope. each knot between the ropes makes him lose 1.2 foot per knot. How long is his rope when he's done tying them all together?","How many feet of rope does Tony have? ** The combined length of all the rope is 41 feet because 8 + 20 + (2 x 3) + 7 = <<8+20+(2*3)+7=41>>41
How many feet does Tony lose from the knots? ** He loses 6 feet from the knots because 5 x 1.2 = <<5*1.2=6>>6
How long is his rope when he's done tying them all together? ** The final length is 35 feet because 41 - 6 = <<41-6=35>>35
#### 35","Tony veut construire la corde la plus longue qu'il puisse, alors il recueille toute la corde de sa maison. Il trouve une corde de 8 pieds, une corde de 20 pieds, trois cordes de 2 pieds et une corde de 7 pieds. Chaque nœud entre les cordes lui fait perdre 1,2 pieds par nœud. Combien de temps dure sa corde quand il a fini de les attacher tous ensemble?"
Ben works 8-hour shifts in a furniture shop.  It takes him 5 hours to build 1 rocking chair.  How many chairs can he build in 10 days?,"How many hours does Ben work in 10 days? ** He works 8 hours a day for 10 days means he works 8*10 = <<8*10=80>>80 hours
How many rocking chairs does Ben build in 10 days? ** It takes him 5 hours to build one rocking chair so over 80 hours he builds 80/5 = <<80/5=16>>16 rocking chairs
#### 16",Ben travaille des quarts de 8 heures dans un magasin de meubles.  Il lui faut 5 heures pour construire 1 chaise à bascule.  Combien de chaises peut-il construire en 10 jours?
"Mason opens the hood of his car and discovers that squirrels have been using his engine compartment to store nuts. If 2 busy squirrels have been stockpiling 30 nuts/day and one sleepy squirrel has been stockpiling 20 nuts/day, all for 40 days, how many nuts are in Mason's car?","How many nuts do the two busy squirrels gather per day? ** First find the number of nuts the two busy squirrels gather per day: 2 squirrels * 30 nuts/day/squirrel = <<2*30=60>>60 nuts/day
How many nuts do the two busy squirrels and the sleepy squirrel gather per day? ** Then add the number the sleepy squirrel gathers each day: 60 nuts/day + 20 nuts/day = <<60+20=80>>80 nuts/day
How many nuts are in Mason's car? ** Then multiply the number of nuts gathered daily by the number of days to find the total number of nuts gathered: 80 nuts/day * 40 days = <<80*40=3200>>3200 nuts
#### 3200","Mason ouvre le capot de sa voiture et découvre que les écureuils ont utilisé son compartiment moteur pour stocker des noix. Si 2 écureuils animés ont stocké 30 noix / jour et qu'un écureuil endormi a stocké 20 noix / jour, le tout depuis 40 jours, combien de noix dans la voiture de Mason?"
Sandi had $600. She spent half of it at a farmer’s market. Gillian spent $150 more than three times Sandi's total. What is the total that Gillian spent at the farmer’s market?,"How much did Sandi spend at the farmer's market? ** Sandi spent 600/2 = <<600/2=300>>300 dollars at the farmer’s market.
How much did Gillian spend at the farmer's market? ** Gillian spent 300*3+150 = <<300*3+150=1050>>1050 dollars at the farmer’s market.
#### 1050",Sandi avait 600 $. Elle en a dépensé la moitié sur un marché fermier. Gillian a dépensé 150 $ de plus de trois fois le total de Sandi. Quel est le total que Gillian a dépensé sur le marché fermier?
"Troy had 300 straws. He fed 3/5 of the straws to the adult pigs and an equal number of straws to the piglets. If there were 20 piglets, how many straws did each piglet eat?","How many straws did the adult pigs eat? ** The adult pigs ate 3/5*300 = <<3/5*300=180>>180 straws.
How many straws did the piglets share? ** The total number of straws that the piglets shared is 300-180 = <<300-180=120>>120
How many straws did each piglet eat? ** Since there were 20 piglets, each piglet ate 120/20 = <<120/20=6>>6 straws
#### 6","Troy avait 300 pailles. Il a nourri 3/5 des pailles aux porcs adultes et un nombre égal de pailles aux porcelets. S'il y avait 20 porcelets, combien de pailles ont-elles mangé chaque porcelet?"
"Margaux owns a money lending company. Her friend pays her $5 per day, her brother $8 per day, and her cousin $4 per day. How much money will she collect after 7 days?","How much money will her friend pay after 7 days? ** Her friend will pay $5 x 7 = $<<5*7=35>>35 after 7 days.
How much money will her brother pay after 7 days? ** Her brother will pay $8 x 7 = $<<8*7=56>>56 after 7 days.
How much money will her cousin pay after 7 days? ** Her cousin will pay $4 x 7 = $<<4*7=28>>28 after 7 days.
How much money will she collect after 7 days? ** Therefore, she will be able to collect $35 + $56 + $28 = $<<35+56+28=119>>119 after 7 days.
#### 119","Margaux possède une entreprise de prêt d'argent. Son amie lui paie 5 $ par jour, son frère 8 $ par jour et son cousin 4 $ par jour. Combien d'argent collectera-t-elle après 7 jours?"
Audrey's key lime pie calls for 1/4 cup of key lime juice but she likes to double this amount to make it extra tart.  Each key lime yields 1 tablespoon of juice.  There are 16 tablespoons in 1 cup.  How many key limes does Audrey need?,"How much lime juice does Audrey need? ** Her recipe calls for 1/4 cup of juice but she wants to double that so she needs 1/4+1/4 = 1/2 cup of lime juice
How many tablespoons of juice does Audrey need? ** 16 tablespoons are in 1 cup and she only needs 1/2 cup so she needs 16*.5 = <<16*.5=8>>8 tablespoons of juice
How many key limes does Audrey need? ** 1 key lime yields 1 tablespoon of juice and she needs 8 tablespoons so she needs 1*8 = <<1*8=8>>8 key limes
#### 8","La tarte au citron vert d'Audrey appelle 1/4 tasse de jus de citron vert, mais elle aime doubler ce montant pour le rendre plus tarte.  Chaque chaux clé donne 1 cuillère à soupe de jus.  Il y a 16 cuillères à soupe en 1 tasse.  De combien de limes clés Audrey a-t-elle besoin?"
